clusterNumber,5
id,Distance,AirTime,centroidID
5028,405.0,55.0,1
5029,405.0,67.0,1
5030,405.0,62.0,1
5031,405.0,57.0,1
5032,405.0,60.0,1
5033,405.0,62.0,1
5034,405.0,58.0,1
5035,405.0,59.0,1
5036,405.0,60.0,1
5037,405.0,60.0,1
5038,1072.0,135.0,3
5039,1072.0,131.0,3
5040,1072.0,135.0,3
5041,1363.0,178.0,3
5042,1363.0,173.0,3
5043,1363.0,187.0,3
5044,1363.0,185.0,3
5045,1140.0,165.0,3
5046,1140.0,150.0,3
5047,1140.0,152.0,3
5048,1140.0,158.0,3
5049,1140.0,154.0,3
5050,1140.0,155.0,3
5051,451.0,61.0,1
5052,451.0,60.0,1
5053,533.0,81.0,1
5054,533.0,77.0,1
5055,533.0,83.0,1
5056,533.0,78.0,1
5057,461.0,72.0,1
5058,461.0,75.0,1
5059,461.0,72.0,1
5060,461.0,77.0,1
5061,461.0,75.0,1
5062,461.0,72.0,1
5063,967.0,119.0,3
5064,967.0,125.0,3
5065,967.0,125.0,3
5066,491.0,63.0,1
5067,491.0,69.0,1
5068,491.0,66.0,1
5069,491.0,67.0,1
5070,718.0,95.0,2
5071,718.0,103.0,2
5072,796.0,111.0,2
5073,441.0,62.0,1
5074,441.0,66.0,1
5075,246.0,37.0,0
5076,319.0,49.0,0
5077,319.0,49.0,0
5078,319.0,48.0,0
5079,319.0,48.0,0
5080,319.0,48.0,0
5081,319.0,50.0,0
5082,294.0,44.0,0
5083,294.0,54.0,0
5084,332.0,53.0,0
5085,296.0,49.0,0
5086,296.0,50.0,0
5087,1136.0,157.0,3
5088,544.0,79.0,1
5089,1295.0,180.0,3
5090,393.0,66.0,1
5091,296.0,50.0,0
5092,296.0,51.0,0
5093,296.0,49.0,0
5094,296.0,50.0,0
5095,296.0,48.0,0
5096,296.0,50.0,0
5097,296.0,52.0,0
5098,912.0,107.0,2
5099,775.0,107.0,2
5100,295.0,45.0,0
5101,293.0,48.0,0
5102,293.0,51.0,0
5103,293.0,48.0,0
5104,293.0,48.0,0
5105,293.0,50.0,0
5106,293.0,50.0,0
5107,293.0,48.0,0
5108,341.0,51.0,0
5109,341.0,60.0,0
5110,289.0,44.0,0
5111,451.0,61.0,1
5112,451.0,59.0,1
5113,451.0,60.0,1
5114,451.0,60.0,1
5115,451.0,59.0,1
5116,1593.0,198.0,4
5117,373.0,70.0,1
5118,373.0,72.0,1
5119,373.0,67.0,1
5120,373.0,72.0,1
5121,373.0,65.0,1
5122,373.0,64.0,1
5123,373.0,67.0,1
5124,373.0,65.0,1
5125,373.0,69.0,1
5126,373.0,68.0,1
5127,590.0,89.0,2
5128,590.0,90.0,2
5129,590.0,91.0,2
5130,590.0,92.0,2
5131,308.0,53.0,0
5132,308.0,54.0,0
5133,308.0,54.0,0
5134,308.0,53.0,0
5135,308.0,56.0,0
5136,308.0,54.0,0
5137,308.0,52.0,0
5138,308.0,54.0,0
5139,308.0,56.0,0
5140,308.0,52.0,0
5141,308.0,58.0,0
5142,308.0,56.0,0
5143,308.0,54.0,0
5144,308.0,54.0,0
5145,1210.0,149.0,3
5146,390.0,66.0,1
5147,390.0,62.0,1
5148,390.0,66.0,1
5149,370.0,60.0,1
5150,370.0,56.0,1
5151,370.0,53.0,1
5152,370.0,56.0,1
5153,370.0,56.0,1
5154,370.0,60.0,1
5155,370.0,56.0,1
5156,370.0,52.0,1
5157,370.0,58.0,1
5158,370.0,57.0,1
5159,370.0,57.0,1
5160,370.0,58.0,1
5161,370.0,59.0,1
5162,370.0,58.0,1
5163,2401.0,299.0,4
5164,2401.0,285.0,4
5165,337.0,70.0,0
5166,337.0,59.0,0
5167,337.0,62.0,0
5168,337.0,67.0,0
5169,337.0,67.0,0
5170,337.0,60.0,0
5171,337.0,67.0,0
5172,337.0,58.0,0
5173,337.0,71.0,0
5174,337.0,58.0,0
5175,337.0,70.0,0
5176,337.0,59.0,0
5177,337.0,58.0,0
5178,337.0,59.0,0
5179,337.0,60.0,0
5180,337.0,60.0,0
5181,337.0,58.0,0
5182,337.0,69.0,0
5183,1750.0,217.0,4
5184,1750.0,213.0,4
5185,1750.0,206.0,4
5186,1750.0,215.0,4
5187,1750.0,220.0,4
5188,1750.0,220.0,4
5189,1750.0,208.0,4
5190,1363.0,176.0,3
5191,1363.0,173.0,3
5192,1363.0,169.0,3
5193,1363.0,171.0,3
5194,236.0,45.0,0
5195,236.0,46.0,0
5196,236.0,40.0,0
5197,236.0,48.0,0
5198,236.0,44.0,0
5199,236.0,45.0,0
5200,236.0,45.0,0
5201,236.0,46.0,0
5202,236.0,45.0,0
5203,236.0,50.0,0
5204,236.0,49.0,0
5205,236.0,44.0,0
5206,236.0,45.0,0
5207,236.0,47.0,0
5208,1390.0,173.0,3
5209,1390.0,180.0,3
5210,1390.0,181.0,3
5211,1390.0,179.0,3
5212,714.0,92.0,2
5213,714.0,95.0,2
5214,714.0,96.0,2
5215,2329.0,281.0,4
5216,2329.0,268.0,4
5217,1797.0,214.0,4
5218,1797.0,212.0,4
5219,1797.0,212.0,4
5220,1242.0,163.0,3
5221,677.0,92.0,2
5222,677.0,89.0,2
5223,677.0,85.0,2
5224,677.0,89.0,2
5225,365.0,53.0,1
5226,365.0,49.0,1
5227,365.0,54.0,1
5228,365.0,48.0,1
5229,365.0,47.0,1
5230,365.0,48.0,1
5231,1076.0,133.0,3
5232,1984.0,228.0,4
5233,1372.0,159.0,3
5234,1372.0,162.0,3
5235,226.0,41.0,0
5236,226.0,41.0,0
5237,226.0,40.0,0
5238,226.0,38.0,0
5239,226.0,43.0,0
5240,397.0,76.0,1
5241,397.0,74.0,1
5242,397.0,73.0,1
5243,397.0,75.0,1
5244,397.0,71.0,1
5245,397.0,67.0,1
5246,397.0,74.0,1
5247,368.0,64.0,1
5248,368.0,64.0,1
5249,368.0,63.0,1
5250,368.0,66.0,1
5251,368.0,62.0,1
5252,368.0,62.0,1
5253,368.0,62.0,1
5254,368.0,62.0,1
5255,386.0,71.0,1
5256,386.0,67.0,1
5257,386.0,67.0,1
5258,386.0,75.0,1
5259,386.0,63.0,1
5260,386.0,73.0,1
5261,386.0,64.0,1
5262,866.0,150.0,2
5263,866.0,152.0,2
5264,866.0,144.0,2
5265,1624.0,198.0,4
5266,1069.0,139.0,3
5267,1069.0,141.0,3
5268,1069.0,133.0,3
5269,1069.0,139.0,3
5270,258.0,44.0,0
5271,258.0,41.0,0
5272,258.0,41.0,0
5273,258.0,41.0,0
5274,258.0,42.0,0
5275,258.0,41.0,0
5276,258.0,44.0,0
5277,258.0,44.0,0
5278,258.0,42.0,0
5279,258.0,43.0,0
5280,258.0,44.0,0
5281,258.0,44.0,0
5282,258.0,44.0,0
5283,258.0,43.0,0
5284,345.0,60.0,0
5285,345.0,64.0,0
5286,345.0,61.0,0
5287,345.0,59.0,0
5288,345.0,62.0,0
5289,345.0,61.0,0
5290,345.0,62.0,0
5291,345.0,60.0,0
5292,345.0,64.0,0
5293,345.0,60.0,0
5294,345.0,60.0,0
5295,345.0,66.0,0
5296,345.0,62.0,0
5297,2027.0,236.0,4
5298,2363.0,268.0,4
5299,1910.0,223.0,4
5300,1910.0,227.0,4
5301,256.0,44.0,0
5302,256.0,42.0,0
5303,256.0,45.0,0
5304,256.0,41.0,0
5305,256.0,45.0,0
5306,256.0,39.0,0
5307,256.0,45.0,0
5308,256.0,41.0,0
5309,256.0,42.0,0
5310,256.0,41.0,0
5311,256.0,40.0,0
5312,256.0,49.0,0
5313,256.0,47.0,0
5314,256.0,46.0,0
5315,256.0,44.0,0
5316,2176.0,248.0,4
5317,2176.0,260.0,4
5318,762.0,138.0,2
5319,762.0,122.0,2
5320,762.0,132.0,2
5321,2155.0,239.0,4
5322,197.0,34.0,0
5323,197.0,32.0,0
5324,197.0,35.0,0
5325,197.0,34.0,0
5326,197.0,33.0,0
5327,197.0,31.0,0
5328,197.0,32.0,0
5329,197.0,33.0,0
5330,197.0,32.0,0
5331,197.0,32.0,0
5332,1099.0,134.0,3
5333,1099.0,141.0,3
5334,1099.0,128.0,3
5335,987.0,120.0,3
5336,407.0,74.0,1
5337,407.0,73.0,1
5338,407.0,75.0,1
5339,407.0,75.0,1
5340,407.0,75.0,1
5341,407.0,76.0,1
5342,407.0,73.0,1
5343,407.0,76.0,1
5344,407.0,79.0,1
5345,407.0,72.0,1
5346,407.0,79.0,1
5347,407.0,88.0,1
5348,407.0,74.0,1
5349,407.0,77.0,1
5350,1501.0,179.0,4
5351,2356.0,268.0,4
5352,1521.0,180.0,4
5353,1521.0,189.0,4
5354,1521.0,173.0,4
5355,1521.0,194.0,4
5356,1521.0,182.0,4
5357,1521.0,183.0,4
5358,1521.0,182.0,4
5359,1521.0,178.0,4
5360,1521.0,194.0,4
5361,1521.0,188.0,4
5362,1521.0,186.0,4
5363,2039.0,237.0,4
5364,1140.0,146.0,3
5365,1140.0,146.0,3
5366,1140.0,143.0,3
5367,1140.0,139.0,3
5368,1140.0,148.0,3
5369,1140.0,155.0,3
5370,796.0,105.0,2
5371,1295.0,156.0,3
5372,775.0,103.0,2
5373,236.0,42.0,0
5374,236.0,42.0,0
5375,236.0,49.0,0
5376,236.0,44.0,0
5377,236.0,52.0,0
5378,236.0,42.0,0
5379,236.0,43.0,0
5380,236.0,42.0,0
5381,236.0,42.0,0
5382,236.0,42.0,0
5383,236.0,40.0,0
5384,236.0,42.0,0
5385,236.0,39.0,0
5386,236.0,41.0,0
5387,2283.0,273.0,4
5388,2283.0,285.0,4
5389,1591.0,192.0,4
5390,1591.0,185.0,4
5391,2066.0,238.0,4
5392,1235.0,158.0,3
5393,1235.0,164.0,3
5394,1235.0,171.0,3
5395,1235.0,162.0,3
5396,806.0,125.0,2
5397,806.0,133.0,2
5398,584.0,72.0,1
5399,584.0,77.0,1
5400,629.0,89.0,2
5401,629.0,89.0,2
5402,629.0,96.0,2
5403,629.0,88.0,2
5404,629.0,90.0,2
5405,629.0,90.0,2
5406,629.0,88.0,2
5407,1772.0,206.0,4
5408,1772.0,210.0,4
5409,1825.0,222.0,4
5410,2106.0,235.0,4
5411,2106.0,255.0,4
5412,2106.0,251.0,4
5413,223.0,47.0,0
5414,223.0,40.0,0
5415,223.0,41.0,0
5416,223.0,44.0,0
5417,223.0,42.0,0
5418,223.0,44.0,0
5419,223.0,46.0,0
5420,223.0,43.0,0
5421,223.0,39.0,0
5422,223.0,40.0,0
5423,223.0,45.0,0
5424,223.0,42.0,0
5425,223.0,45.0,0
5426,1987.0,226.0,4
5427,520.0,96.0,1
5428,520.0,96.0,1
5429,1588.0,188.0,4
5430,1588.0,180.0,4
5431,1588.0,194.0,4
5432,1588.0,188.0,4
5433,1618.0,189.0,4
5434,2298.0,265.0,4
5435,1090.0,146.0,3
5436,1090.0,138.0,3
5437,1090.0,139.0,3
5438,758.0,100.0,2
5439,2237.0,258.0,4
5440,487.0,65.0,1
5441,487.0,66.0,1
5442,487.0,66.0,1
5443,487.0,63.0,1
5444,487.0,69.0,1
5445,487.0,64.0,1
5446,180.0,39.0,0
5447,180.0,36.0,0
5448,180.0,32.0,0
5449,742.0,117.0,2
5450,742.0,106.0,2
5451,543.0,74.0,1
5452,543.0,73.0,1
5453,688.0,101.0,2
5454,816.0,135.0,2
5455,318.0,51.0,0
5456,318.0,60.0,0
5457,318.0,54.0,0
5458,318.0,54.0,0
5459,318.0,52.0,0
5460,318.0,56.0,0
5461,663.0,91.0,2
5462,663.0,87.0,2
5463,663.0,85.0,2
5464,484.0,73.0,1
5465,484.0,79.0,1
5466,484.0,74.0,1
5467,484.0,74.0,1
5468,365.0,57.0,1
5469,666.0,93.0,2
5470,666.0,90.0,2
5471,587.0,76.0,1
5472,359.0,68.0,1
5473,359.0,63.0,1
5474,359.0,64.0,1
5475,359.0,59.0,1
5476,888.0,121.0,2
5477,888.0,115.0,2
5478,1034.0,153.0,3
5479,1034.0,152.0,3
5480,1034.0,157.0,3
5481,1101.0,170.0,3
5482,1052.0,141.0,3
5483,1052.0,149.0,3
5484,1052.0,152.0,3
5485,765.0,124.0,2
5486,765.0,115.0,2
5487,765.0,121.0,2
5488,765.0,117.0,2
5489,765.0,117.0,2
5490,765.0,121.0,2
5491,765.0,115.0,2
5492,972.0,138.0,3
5493,972.0,144.0,3
5494,972.0,139.0,3
5495,972.0,142.0,3
5496,972.0,139.0,3
5497,2283.0,310.0,4
5498,2283.0,309.0,4
5499,1093.0,153.0,3
5500,1093.0,153.0,3
5501,1093.0,157.0,3
5502,220.0,50.0,0
5503,220.0,46.0,0
5504,220.0,51.0,0
5505,220.0,50.0,0
5506,220.0,52.0,0
5507,220.0,49.0,0
5508,220.0,54.0,0
5509,220.0,49.0,0
5510,220.0,48.0,0
5511,838.0,113.0,2
5512,1489.0,203.0,4
5513,1489.0,197.0,4
5514,162.0,36.0,0
5515,162.0,30.0,0
5516,162.0,36.0,0
5517,162.0,34.0,0
5518,828.0,111.0,2
5519,451.0,70.0,1
5520,451.0,71.0,1
5521,1591.0,213.0,4
5522,1591.0,219.0,4
5523,688.0,92.0,2
5524,515.0,74.0,1
5525,515.0,72.0,1
5526,515.0,73.0,1
5527,810.0,113.0,2
5528,810.0,122.0,2
5529,577.0,90.0,1
5530,577.0,95.0,1
5531,577.0,92.0,1
5532,577.0,96.0,1
5533,577.0,91.0,1
5534,577.0,94.0,1
5535,577.0,88.0,1
5536,758.0,115.0,2
5537,758.0,111.0,2
5538,2066.0,275.0,4
5539,233.0,37.0,0
5540,233.0,41.0,0
5541,276.0,44.0,0
5542,276.0,44.0,0
5543,276.0,43.0,0
5544,276.0,41.0,0
5545,276.0,43.0,0
5546,276.0,40.0,0
5547,276.0,45.0,0
5548,276.0,40.0,0
5549,276.0,42.0,0
5550,273.0,44.0,0
5551,453.0,62.0,1
5552,453.0,63.0,1
5553,453.0,60.0,1
5554,453.0,64.0,1
5555,781.0,98.0,2
5556,781.0,98.0,2
5557,781.0,95.0,2
5558,687.0,94.0,2
5559,687.0,90.0,2
5560,687.0,95.0,2
5561,687.0,93.0,2
5562,687.0,93.0,2
5563,192.0,51.0,0
5564,192.0,37.0,0
5565,192.0,38.0,0
5566,192.0,35.0,0
5567,192.0,37.0,0
5568,192.0,38.0,0
5569,192.0,37.0,0
5570,192.0,42.0,0
5571,192.0,36.0,0
5572,192.0,37.0,0
5573,1020.0,140.0,3
5574,1020.0,138.0,3
5575,1020.0,141.0,3
5576,1020.0,138.0,3
5577,1020.0,140.0,3
5578,1335.0,162.0,3
5579,1335.0,164.0,3
5580,419.0,55.0,1
5581,419.0,60.0,1
5582,419.0,60.0,1
5583,419.0,59.0,1
5584,1642.0,235.0,4
5585,303.0,45.0,0
5586,303.0,44.0,0
5587,303.0,47.0,0
5588,303.0,44.0,0
5589,303.0,43.0,0
5590,303.0,45.0,0
5591,303.0,45.0,0
5592,303.0,46.0,0
5593,303.0,46.0,0
5594,937.0,114.0,3
5595,937.0,113.0,3
5596,937.0,122.0,3
5597,937.0,118.0,3
5598,937.0,119.0,3
5599,937.0,115.0,3
5600,848.0,113.0,2
5601,848.0,111.0,2
5602,848.0,100.0,2
5603,441.0,70.0,1
5604,441.0,63.0,1
5605,393.0,54.0,1
5606,1390.0,186.0,3
5607,1390.0,192.0,3
5608,1390.0,189.0,3
5609,1390.0,189.0,3
5610,1235.0,175.0,3
5611,1235.0,173.0,3
5612,1235.0,177.0,3
5613,1235.0,179.0,3
5614,816.0,94.0,2
5615,359.0,53.0,1
5616,359.0,52.0,1
5617,359.0,52.0,1
5618,359.0,52.0,1
5619,276.0,49.0,0
5620,276.0,60.0,0
5621,276.0,58.0,0
5622,276.0,54.0,0
5623,276.0,47.0,0
5624,276.0,50.0,0
5625,276.0,48.0,0
5626,276.0,46.0,0
5627,276.0,50.0,0
5628,957.0,120.0,3
5629,957.0,108.0,3
5630,677.0,91.0,2
5631,677.0,96.0,2
5632,677.0,94.0,2
5633,883.0,118.0,2
5634,883.0,124.0,2
5635,239.0,41.0,0
5636,239.0,41.0,0
5637,239.0,40.0,0
5638,239.0,40.0,0
5639,239.0,38.0,0
5640,239.0,41.0,0
5641,239.0,42.0,0
5642,239.0,40.0,0
5643,239.0,42.0,0
5644,239.0,42.0,0
5645,239.0,40.0,0
5646,239.0,42.0,0
5647,239.0,40.0,0
5648,239.0,40.0,0
5649,239.0,41.0,0
5650,239.0,41.0,0
5651,239.0,40.0,0
5652,239.0,40.0,0
5653,239.0,42.0,0
5654,239.0,40.0,0
5655,239.0,41.0,0
5656,239.0,42.0,0
5657,239.0,40.0,0
5658,239.0,40.0,0
5659,239.0,40.0,0
5660,239.0,41.0,0
5661,187.0,34.0,0
5662,187.0,46.0,0
5663,187.0,38.0,0
5664,187.0,36.0,0
5665,187.0,36.0,0
5666,187.0,36.0,0
5667,1246.0,146.0,3
5668,1246.0,141.0,3
5669,1246.0,143.0,3
5670,1246.0,145.0,3
5671,670.0,84.0,2
5672,670.0,85.0,2
5673,670.0,82.0,2
5674,670.0,80.0,2
5675,670.0,82.0,2
5676,570.0,75.0,1
5677,570.0,73.0,1
5678,148.0,28.0,0
5679,148.0,28.0,0
5680,148.0,27.0,0
5681,148.0,29.0,0
5682,148.0,26.0,0
5683,148.0,26.0,0
5684,148.0,29.0,0
5685,148.0,30.0,0
5686,759.0,108.0,2
5687,759.0,106.0,2
5688,759.0,108.0,2
5689,546.0,67.0,1
5690,224.0,44.0,0
5691,224.0,48.0,0
5692,224.0,43.0,0
5693,224.0,48.0,0
5694,279.0,48.0,0
5695,279.0,50.0,0
5696,279.0,55.0,0
5697,279.0,53.0,0
5698,723.0,111.0,2
5699,806.0,103.0,2
5700,806.0,101.0,2
5701,287.0,41.0,0
5702,287.0,42.0,0
5703,287.0,43.0,0
5704,197.0,43.0,0
5705,197.0,35.0,0
5706,197.0,36.0,0
5707,197.0,41.0,0
5708,197.0,36.0,0
5709,197.0,36.0,0
5710,197.0,39.0,0
5711,197.0,33.0,0
5712,197.0,36.0,0
5713,1056.0,156.0,3
5714,992.0,130.0,3
5715,992.0,143.0,3
5716,992.0,143.0,3
5717,673.0,104.0,2
5718,1166.0,162.0,3
5719,1166.0,153.0,3
5720,1166.0,164.0,3
5721,1166.0,169.0,3
5722,1166.0,163.0,3
5723,178.0,37.0,0
5724,178.0,36.0,0
5725,178.0,36.0,0
5726,178.0,34.0,0
5727,178.0,38.0,0
5728,178.0,36.0,0
5729,318.0,50.0,0
5730,318.0,51.0,0
5731,318.0,53.0,0
5732,318.0,52.0,0
5733,318.0,53.0,0
5734,318.0,51.0,0
5735,1093.0,147.0,3
5736,1093.0,145.0,3
5737,1093.0,140.0,3
5738,957.0,152.0,3
5739,957.0,141.0,3
5740,925.0,128.0,2
5741,925.0,127.0,2
5742,925.0,127.0,2
5743,925.0,121.0,2
5744,925.0,125.0,2
5745,793.0,114.0,2
5746,793.0,118.0,2
5747,496.0,70.0,1
5748,496.0,77.0,1
5749,496.0,74.0,1
5750,496.0,78.0,1
5751,636.0,87.0,2
5752,347.0,55.0,0
5753,347.0,56.0,0
5754,347.0,55.0,0
5755,347.0,55.0,0
5756,347.0,56.0,0
5757,347.0,54.0,0
5758,347.0,51.0,0
5759,246.0,81.0,0
5760,295.0,48.0,0
5761,714.0,104.0,2
5762,714.0,101.0,2
5763,714.0,102.0,2
5764,584.0,84.0,1
5765,584.0,83.0,1
5766,677.0,93.0,2
5767,677.0,94.0,2
5768,677.0,103.0,2
5769,562.0,76.0,1
5770,562.0,83.0,1
5771,562.0,78.0,1
5772,562.0,84.0,1
5773,562.0,80.0,1
5774,562.0,77.0,1
5775,528.0,83.0,1
5776,528.0,69.0,1
5777,528.0,72.0,1
5778,528.0,82.0,1
5779,223.0,41.0,0
5780,223.0,39.0,0
5781,223.0,39.0,0
5782,440.0,73.0,1
5783,440.0,82.0,1
5784,440.0,73.0,1
5785,1671.0,216.0,4
5786,1671.0,214.0,4
5787,229.0,45.0,0
5788,229.0,45.0,0
5789,229.0,44.0,0
5790,229.0,45.0,0
5791,229.0,45.0,0
5792,229.0,45.0,0
5793,229.0,44.0,0
5794,229.0,46.0,0
5795,957.0,125.0,3
5796,408.0,69.0,1
5797,408.0,66.0,1
5798,408.0,66.0,1
5799,408.0,69.0,1
5800,457.0,68.0,1
5801,457.0,68.0,1
5802,457.0,66.0,1
5803,391.0,67.0,1
5804,391.0,72.0,1
5805,391.0,75.0,1
5806,391.0,69.0,1
5807,602.0,86.0,2
5808,602.0,83.0,2
5809,602.0,86.0,2
5810,602.0,88.0,2
5811,602.0,79.0,2
5812,602.0,88.0,2
5813,895.0,113.0,2
5814,895.0,118.0,2
5815,895.0,112.0,2
5816,895.0,105.0,2
5817,895.0,119.0,2
5818,1545.0,182.0,4
5819,1545.0,185.0,4
5820,533.0,72.0,1
5821,533.0,73.0,1
5822,533.0,75.0,1
5823,533.0,69.0,1
5824,629.0,94.0,2
5825,629.0,90.0,2
5826,629.0,88.0,2
5827,629.0,88.0,2
5828,629.0,88.0,2
5829,629.0,91.0,2
5830,629.0,97.0,2
5831,883.0,128.0,2
5832,883.0,121.0,2
5833,1491.0,183.0,4
5834,1491.0,182.0,4
5835,1013.0,122.0,3
5836,237.0,37.0,0
5837,237.0,41.0,0
5838,237.0,40.0,0
5839,237.0,39.0,0
5840,237.0,41.0,0
5841,237.0,40.0,0
5842,237.0,39.0,0
5843,546.0,74.0,1
5844,546.0,71.0,1
5845,546.0,71.0,1
5846,546.0,71.0,1
5847,546.0,72.0,1
5848,546.0,73.0,1
5849,248.0,47.0,0
5850,248.0,58.0,0
5851,248.0,46.0,0
5852,248.0,53.0,0
5853,248.0,48.0,0
5854,248.0,45.0,0
5855,248.0,50.0,0
5856,248.0,47.0,0
5857,248.0,47.0,0
5858,248.0,63.0,0
5859,248.0,49.0,0
5860,248.0,51.0,0
5861,248.0,48.0,0
5862,248.0,47.0,0
5863,248.0,51.0,0
5864,181.0,35.0,0
5865,181.0,32.0,0
5866,181.0,33.0,0
5867,181.0,35.0,0
5868,181.0,34.0,0
5869,437.0,60.0,1
5870,437.0,62.0,1
5871,437.0,71.0,1
5872,437.0,61.0,1
5873,461.0,69.0,1
5874,461.0,68.0,1
5875,461.0,70.0,1
5876,461.0,66.0,1
5877,461.0,67.0,1
5878,461.0,66.0,1
5879,319.0,54.0,0
5880,319.0,64.0,0
5881,319.0,52.0,0
5882,319.0,56.0,0
5883,319.0,56.0,0
5884,319.0,58.0,0
5885,296.0,48.0,0
5886,296.0,44.0,0
5887,296.0,42.0,0
5888,296.0,45.0,0
5889,296.0,44.0,0
5890,296.0,40.0,0
5891,296.0,42.0,0
5892,293.0,49.0,0
5893,293.0,50.0,0
5894,293.0,50.0,0
5895,293.0,46.0,0
5896,293.0,48.0,0
5897,293.0,49.0,0
5898,293.0,50.0,0
5899,239.0,43.0,0
5900,239.0,44.0,0
5901,239.0,44.0,0
5902,239.0,48.0,0
5903,239.0,47.0,0
5904,239.0,48.0,0
5905,239.0,49.0,0
5906,239.0,52.0,0
5907,239.0,52.0,0
5908,239.0,50.0,0
5909,239.0,50.0,0
5910,239.0,48.0,0
5911,239.0,45.0,0
5912,239.0,49.0,0
5913,239.0,43.0,0
5914,239.0,45.0,0
5915,239.0,44.0,0
5916,239.0,48.0,0
5917,239.0,45.0,0
5918,239.0,45.0,0
5919,239.0,41.0,0
5920,239.0,42.0,0
5921,239.0,44.0,0
5922,239.0,43.0,0
5923,239.0,44.0,0
5924,239.0,45.0,0
5925,562.0,82.0,1
5926,562.0,83.0,1
5927,562.0,80.0,1
5928,562.0,87.0,1
5929,562.0,79.0,1
5930,562.0,79.0,1
5931,189.0,32.0,0
5932,189.0,41.0,0
5933,189.0,37.0,0
5934,189.0,39.0,0
5935,189.0,38.0,0
5936,189.0,38.0,0
5937,189.0,34.0,0
5938,189.0,36.0,0
5939,189.0,35.0,0
5940,189.0,33.0,0
5941,189.0,53.0,0
5942,189.0,41.0,0
5943,324.0,49.0,0
5944,324.0,52.0,0
5945,324.0,53.0,0
5946,324.0,53.0,0
5947,324.0,54.0,0
5948,324.0,53.0,0
5949,324.0,51.0,0
5950,324.0,54.0,0
5951,580.0,86.0,1
5952,580.0,84.0,1
5953,580.0,89.0,1
5954,580.0,86.0,1
5955,580.0,86.0,1
5956,580.0,81.0,1
5957,580.0,84.0,1
5958,187.0,35.0,0
5959,187.0,33.0,0
5960,187.0,32.0,0
5961,187.0,33.0,0
5962,187.0,31.0,0
5963,187.0,34.0,0
5964,829.0,114.0,2
5965,829.0,115.0,2
5966,410.0,67.0,1
5967,1671.0,218.0,4
5968,405.0,64.0,1
5969,405.0,64.0,1
5970,405.0,60.0,1
5971,284.0,52.0,0
5972,284.0,49.0,0
5973,284.0,48.0,0
5974,284.0,50.0,0
5975,284.0,49.0,0
5976,284.0,51.0,0
5977,284.0,50.0,0
5978,802.0,106.0,2
5979,802.0,107.0,2
5980,1772.0,244.0,4
5981,1772.0,228.0,4
5982,336.0,54.0,0
5983,336.0,54.0,0
5984,336.0,51.0,0
5985,336.0,52.0,0
5986,336.0,57.0,0
5987,338.0,55.0,0
5988,338.0,56.0,0
5989,487.0,81.0,1
5990,487.0,75.0,1
5991,1737.0,224.0,4
5992,307.0,52.0,0
5993,307.0,55.0,0
5994,307.0,53.0,0
5995,307.0,56.0,0
5996,307.0,57.0,0
5997,307.0,51.0,0
5998,307.0,58.0,0
5999,307.0,55.0,0
6000,1825.0,241.0,4
6001,314.0,56.0,0
6002,314.0,57.0,0
6003,314.0,50.0,0
6004,314.0,56.0,0
6005,314.0,54.0,0
6006,448.0,70.0,1
6007,448.0,69.0,1
6008,448.0,69.0,1
6009,448.0,73.0,1
6010,842.0,118.0,2
6011,842.0,124.0,2
6012,842.0,128.0,2
6013,842.0,126.0,2
6014,842.0,124.0,2
6015,842.0,121.0,2
6016,842.0,123.0,2
6017,737.0,112.0,2
6018,737.0,118.0,2
6019,737.0,118.0,2
6020,737.0,112.0,2
6021,1864.0,255.0,4
6022,495.0,83.0,1
6023,495.0,81.0,1
6024,495.0,86.0,1
6025,495.0,80.0,1
6026,495.0,86.0,1
6027,1407.0,223.0,3
6028,1407.0,208.0,3
6029,2295.0,299.0,4
6030,2295.0,307.0,4
6031,919.0,134.0,2
6032,919.0,140.0,2
6033,255.0,45.0,0
6034,255.0,42.0,0
6035,255.0,46.0,0
6036,255.0,44.0,0
6037,255.0,43.0,0
6038,255.0,49.0,0
6039,328.0,51.0,0
6040,328.0,52.0,0
6041,328.0,57.0,0
6042,328.0,53.0,0
6043,328.0,57.0,0
6044,328.0,51.0,0
6045,328.0,51.0,0
6046,328.0,51.0,0
6047,328.0,54.0,0
6048,328.0,51.0,0
6049,328.0,50.0,0
6050,328.0,50.0,0
6051,1999.0,264.0,4
6052,1999.0,266.0,4
6053,1999.0,272.0,4
6054,1999.0,271.0,4
6055,1999.0,256.0,4
6056,883.0,119.0,2
6057,883.0,124.0,2
6058,883.0,135.0,2
6059,883.0,124.0,2
6060,159.0,30.0,0
6061,159.0,32.0,0
6062,159.0,30.0,0
6063,159.0,33.0,0
6064,159.0,31.0,0
6065,2446.0,337.0,4
6066,998.0,150.0,3
6067,377.0,55.0,1
6068,377.0,57.0,1
6069,377.0,66.0,1
6070,377.0,57.0,1
6071,377.0,61.0,1
6072,377.0,62.0,1
6073,377.0,60.0,1
6074,377.0,60.0,1
6075,377.0,56.0,1
6076,377.0,61.0,1
6077,377.0,59.0,1
6078,611.0,102.0,2
6079,611.0,102.0,2
6080,611.0,100.0,2
6081,611.0,102.0,2
6082,611.0,96.0,2
6083,611.0,99.0,2
6084,611.0,100.0,2
6085,611.0,96.0,2
6086,787.0,111.0,2
6087,787.0,113.0,2
6088,787.0,113.0,2
